EX104
Date:,2025/01/17
Time:,12:08:01
Type:,ShareSpace
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
Field#,HIP_R_X,HIP_R_Y,HIP_R_Z,ILIAC_R_X,ILIAC_R_Y,ILIAC_R_Z,ILIAC_L_X,ILIAC_L_Y,ILIAC_L_Z,HIP_L_X,HIP_L_Y,HIP_L_Z
1661,-206.355988,473.806824,428.048157,-255.081238,387.471069,508.388641,-254.635605,145.540283,501.850037,-192.676849,58.767300,425.601196
1662,-206.354218,473.828247,428.031708,-255.085114,387.493347,508.349548,-254.681122,145.531433,501.856415,-192.663040,58.768593,425.621613
1663,-206.305923,473.881317,428.023010,-255.035980,387.542328,508.310547,-254.718216,145.560349,501.841370,-192.599915,58.824780,425.631165
1664,-206.295410,473.900879,428.052246,-255.055679,387.552399,508.281250,-254.759842,145.566574,501.802582,-192.595734,58.826931,425.649414
1665,-206.296204,473.901031,428.053589,-255.066422,387.577850,508.281250,-254.761871,145.581009,501.823395,-192.596771,58.825829,425.650574
1666,-206.250214,473.935883,428.075073,-255.049088,387.583191,508.277466,-254.795334,145.615280,501.786926,-192.661911,58.817627,425.648499
1667,-206.247162,473.957123,428.056610,-255.059814,387.600464,508.298950,-254.845200,145.568298,501.816406,-192.668350,58.802071,425.664124
1668,-206.205063,473.898438,427.990936,-255.060959,387.609131,508.340118,-254.868240,145.587769,501.794342,-192.758286,58.761589,425.687378
1669,-206.184982,473.937378,428.023529,-255.059158,387.606934,508.315796,-254.878403,145.591064,501.798126,-192.757889,58.760544,425.648865
1670,-206.214188,473.961945,428.045227,-255.087067,387.613708,508.289825,-254.894455,145.587784,501.806091,-192.797745,58.704845,425.692780
1671,-206.194733,473.916931,428.022064,-255.087631,387.613831,508.289703,-254.965881,145.555176,501.786285,-192.808228,58.665733,425.637726
1672,-206.193130,473.915039,428.019867,-255.117401,387.617767,508.261292,-254.972534,145.533997,501.776093,-192.836777,58.590660,425.684845
1673,-206.174042,473.884583,428.008575,-255.134476,387.560120,508.244049,-254.978897,145.514450,501.737244,-192.827545,58.562611,425.646057
1674,-206.149902,473.886078,427.970123,-255.182022,387.597504,508.258148,-254.968460,145.484695,501.731293,-192.831665,58.498253,425.648865
1675,-206.165771,473.871429,428.027985,-255.150238,387.553497,508.256531,-254.966614,145.469940,501.710388,-192.871490,58.454758,425.662109
1676,-206.177933,473.853516,428.000458,-255.168793,387.554474,508.263519,-254.983521,145.456894,501.719696,-192.833588,58.451271,425.652863
1677,-206.221191,473.848267,427.983856,-255.192383,387.582001,508.225647,-254.982452,145.442413,501.699097,-192.831406,58.432236,425.653595
1678,-206.240295,473.807037,427.948334,-255.219559,387.510834,508.218201,-254.962402,145.422302,501.673309,-192.835648,58.380016,425.683350
1679,-206.245239,473.802856,427.922791,-255.185501,387.545959,508.188293,-254.968857,145.399353,501.624786,-192.834534,58.356331,425.675842
1680,-206.207169,473.768494,427.928497,-255.184021,387.547485,508.187256,-254.968994,145.399216,501.624023,-192.835526,58.330227,425.650909
1681,-206.214249,473.780121,427.905396,-255.180573,387.533203,508.208984,-255.001663,145.357681,501.591583,-192.856903,58.260738,425.711670
1682,-206.231033,473.728760,427.898560,-255.153580,387.524292,508.212616,-255.016373,145.368622,501.552765,-192.858521,58.257835,425.715485
1683,-206.209732,473.782196,427.928955,-255.152924,387.524292,508.212219,-255.009460,145.330460,501.599030,-192.867279,58.229641,425.696564
1684,-206.206787,473.738556,427.977722,-255.177750,387.480927,508.225800,-255.023056,145.325562,501.556488,-192.882690,58.199749,425.672302
1685,-206.223251,473.715790,427.923492,-255.179611,387.474335,508.210693,-255.021500,145.311844,501.533661,-192.936401,58.157154,425.642761
1686,-206.315979,473.733215,427.983795,-255.199799,387.488647,508.207733,-255.021301,145.311600,501.533600,-192.953232,58.208538,425.564941
1687,-206.300064,473.734558,427.928009,-255.182388,387.494598,508.204620,-255.028702,145.311508,501.535614,-192.959030,58.176834,425.559906
1688,-206.343613,473.742218,427.991241,-255.177872,387.480682,508.225708,-254.999298,145.293396,501.525360,-192.955002,58.137444,425.583679
1689,-206.352524,473.709808,427.964050,-255.185104,387.428802,508.264160,-254.997681,145.293625,501.524384,-192.947250,58.150578,425.577209
1690,-206.390701,473.742950,427.954956,-255.183914,387.446869,508.250336,-254.989426,145.281479,501.522003,-192.954666,58.137676,425.583710
1691,-206.400253,473.756775,427.933136,-255.157806,387.436584,508.216309,-254.950226,145.249252,501.518494,-192.955200,58.136868,425.584503
1692,-206.389969,473.744110,427.955933,-255.153244,387.422333,508.236725,-254.918320,145.266174,501.521179,-192.915573,58.134418,425.573944
1693,-206.391296,473.743866,427.956116,-255.163788,387.401459,508.279327,-254.900070,145.233231,501.555817,-192.898163,58.150261,425.618530
1694,-206.380890,473.762299,427.986481,-255.155701,387.377777,508.277954,-254.868088,145.203186,501.576721,-192.896515,58.150173,425.639435
1695,-206.450638,473.725342,428.002563,-255.146454,387.389893,508.293518,-254.821487,145.229355,501.545288,-192.882019,58.124313,425.658295
1696,-206.407959,473.716675,427.926117,-255.086288,387.401093,508.256500,-254.776962,145.225021,501.574066,-192.881836,58.123459,425.658875
1697,-206.404816,473.694611,427.950592,-255.058777,387.385681,508.364929,-254.771912,145.211685,501.609558,-192.881897,58.123932,425.658417
1698,-206.461441,473.705414,427.970673,-255.056274,387.371338,508.389587,-254.723297,145.192657,501.660553,-192.855087,58.173615,425.569458
1699,-206.446472,473.720978,427.912811,-254.971710,387.420349,508.414154,-254.659088,145.202194,501.628906,-192.853165,58.176640,425.565033
1700,-206.452530,473.732788,427.887268,-255.048660,387.403870,508.398376,-254.667435,145.222748,501.697662,-192.858612,58.212490,425.545227
1701,-206.452240,473.697662,427.904968,-254.830902,387.396545,508.489777,-254.613571,145.227631,501.742432,-192.841751,58.259411,425.517303
1702,-206.436737,473.707550,427.933624,-254.750092,387.391724,508.595917,-254.575134,145.199707,501.774841,-192.829102,58.241962,425.519440
1703,-206.426880,473.689270,427.898621,-254.712280,387.424194,508.619446,-254.517654,145.217590,501.752014,-192.806396,58.251732,425.485443
1704,-206.444077,473.719666,427.909668,-254.652878,387.452606,508.603180,-254.488144,145.226318,501.734283,-192.779266,58.283970,425.376312
1705,-206.404892,473.644501,427.875793,-254.579407,387.421265,508.660004,-254.454407,145.184387,501.746643,-192.736862,58.275478,425.377838
1706,-206.297241,473.648590,427.840088,-254.471344,387.418243,508.654694,-254.348923,145.165253,501.730438,-192.668381,58.289139,425.337402
1707,-206.294235,473.649902,427.838013,-254.406433,387.398315,508.726349,-254.267868,145.183075,501.716614,-192.622604,58.308708,425.296051
1708,-206.304184,473.662445,427.816406,-254.338287,387.403564,508.695221,-254.237381,145.175400,501.687836,-192.616333,58.327744,425.276886
1709,-206.203583,473.599945,427.702698,-254.256760,387.413666,508.746002,-254.156982,145.205841,501.671387,-192.531326,58.345291,425.226166
1710,-206.163971,473.576538,427.713165,-254.178574,387.369110,508.823914,-254.057526,145.163406,501.739624,-192.486877,58.405281,425.174866
1711,-206.137558,473.544800,427.698120,-254.083344,387.324799,508.873352,-253.969070,145.160217,501.764038,-192.451965,58.462627,425.150299
1712,-206.136505,473.570679,427.700958,-254.018234,387.367920,508.913513,-253.848953,145.187042,501.810364,-192.375641,58.501526,425.108459
1713,-206.136826,473.529114,427.603485,-253.914063,387.312897,508.941071,-253.713669,145.146088,501.828552,-192.278091,58.532578,425.050507
1714,-206.083878,473.476379,427.538116,-253.740204,387.297028,508.943970,-253.637878,145.162949,501.894501,-192.245834,58.516079,425.047485
1715,-206.007217,473.467163,427.568909,-253.586884,387.255798,508.983612,-253.491989,145.157379,501.915222,-192.128036,58.533894,425.002808
1716,-206.027206,473.461731,427.516266,-253.405762,387.267944,508.976715,-253.429367,145.116241,501.959839,-191.996689,58.575123,424.905426
1717,-205.973709,473.441528,427.461334,-253.249222,387.264008,508.929199,-253.299423,145.078934,501.963074,-191.915985,58.629684,424.884705
1718,-205.916718,473.420990,427.406281,-253.048294,387.278931,508.959442,-253.142609,145.067764,502.000336,-191.821182,58.690811,424.842621
1719,-205.847198,473.427399,427.383301,-252.805405,387.281281,508.970551,-252.970062,145.052338,502.078369,-191.688705,58.702209,424.806641
1720,-205.827530,473.396301,427.369720,-252.623154,387.346008,509.042877,-252.798065,145.053711,502.108215,-191.590698,58.711086,424.740631
1721,-205.806168,473.385651,427.329193,-252.403885,387.410767,509.118408,-252.590759,145.087326,502.127075,-191.450775,58.794258,424.629730
1722,-205.772675,473.375580,427.315216,-252.183792,387.402466,509.104614,-252.400330,145.110626,502.176239,-191.353745,58.833790,424.574829
1723,-205.682083,473.372742,427.253326,-252.052734,387.369019,509.133087,-252.216232,145.126617,502.174011,-191.277161,58.872005,424.533356
1724,-205.722443,473.367615,427.236176,-251.902176,387.302582,509.182037,-252.026154,145.180176,502.235443,-191.152939,58.910786,424.470337
1725,-205.730545,473.364807,427.213806,-251.705811,387.304352,509.231110,-251.791168,145.207825,502.333160,-191.044083,59.045700,424.443512
1726,-205.708298,473.336456,427.169678,-251.475601,387.214233,509.319794,-251.544159,145.226196,502.396973,-190.979141,59.123837,424.404968
1727,-205.624664,473.309814,427.100891,-251.153152,387.178192,509.466003,-251.363190,145.248718,502.467194,-190.891510,59.215691,424.387085
1728,-205.611038,473.289764,427.061310,-250.781250,387.244019,509.527130,-251.077637,145.277145,502.469971,-190.696777,59.277912,424.308533
1729,-205.587265,473.292023,427.026031,-250.407135,387.291321,509.648651,-250.727768,145.298798,502.450409,-190.551498,59.382721,424.209045
1730,-205.548233,473.251282,426.917572,-249.993774,387.304504,509.650635,-250.322968,145.313614,502.438080,-190.314590,59.407574,424.104736
1731,-205.448563,473.234131,426.875153,-249.584747,387.277496,509.593140,-249.874863,145.356750,502.374542,-190.143829,59.433048,424.038269
1732,-205.320877,473.214783,426.740723,-249.271805,387.241089,509.560699,-249.480713,145.362732,502.334167,-190.010452,59.437897,424.041382
1733,-205.335495,473.172302,426.698883,-248.992096,387.192780,509.532990,-249.148102,145.374847,502.266205,-189.935776,59.405231,424.036774
1734,-205.198013,473.106323,426.645050,-248.660217,387.132019,509.470642,-248.748337,145.238770,502.253418,-189.788071,59.384090,424.051971
1735,-205.040329,473.077057,426.578400,-248.285660,387.140289,509.437836,-248.333023,145.127258,502.316772,-189.588135,59.379318,424.111481
1736,-204.985275,473.078400,426.500153,-247.848587,387.212219,509.398224,-247.808838,145.125092,502.328613,-189.331985,59.382252,424.134918
1737,-204.901413,473.032196,426.400909,-247.261353,387.344727,509.385376,-247.169495,145.047531,502.425110,-189.099442,59.421509,424.119232
1738,-204.755447,472.941650,426.353363,-246.766708,387.392456,509.466125,-246.711945,144.920883,502.522400,-188.855026,59.506023,424.080566
1739,-204.724258,472.857727,426.380615,-246.422180,387.388031,509.643616,-246.310699,144.970123,502.528625,-188.514191,59.638268,423.964111
1740,-204.621231,472.696503,426.301025,-246.017197,387.400604,509.877228,-245.824966,145.034241,502.575836,-188.219162,59.714993,423.891205
1741,-204.506042,472.532623,426.246948,-245.577118,387.331207,509.943787,-245.301590,145.104889,502.610138,-187.836868,59.782917,423.762085
1742,-204.367462,472.276245,426.326630,-245.224884,387.157837,509.955139,-244.677338,145.139603,502.685150,-187.489059,59.886086,423.676422
1743,-204.197159,472.006561,426.474701,-244.896698,386.963043,509.930176,-244.075592,145.099289,502.849091,-187.312759,59.935753,423.661102
1744,-204.074295,471.919312,426.578003,-244.519363,386.918365,509.877777,-243.565170,144.979630,503.070526,-187.077881,59.899849,423.773315
1745,-204.047134,471.850494,426.625854,-244.187943,386.867737,509.882935,-242.977707,144.934219,503.076508,-186.925629,59.783237,423.912170
1746,-203.979568,471.730011,426.669403,-243.849380,386.878693,509.900452,-242.422897,144.908981,502.990417,-186.612808,59.576435,424.164795
1747,-203.841629,471.624786,426.671478,-243.492996,386.880249,509.911713,-241.561722,144.780319,502.938629,-186.191147,59.458809,424.235352
1748,-203.750305,471.470703,426.680695,-243.219681,386.831360,509.945282,-240.994995,144.687073,502.993256,-185.641205,59.524281,424.002563
1749,-203.798813,471.394592,426.705597,-243.015686,386.765015,509.930176,-240.548370,144.734360,503.143677,-185.109375,59.634521,423.828522
1750,-203.750504,471.256531,426.619080,-242.800201,386.652313,509.891205,-240.197937,144.729141,503.195038,-184.767471,59.788006,423.760040
1751,-203.619476,471.099884,426.556091,-242.442535,386.501312,509.832520,-239.695755,144.758469,503.237701,-184.458496,59.843876,423.905304
1752,-203.558990,471.023560,426.432465,-242.092178,386.412689,509.895172,-239.078720,144.748505,503.307617,-184.219833,60.007439,423.818390
1753,-203.527664,470.968536,426.351227,-241.744690,386.486420,509.883881,-238.594162,144.766373,503.370056,-183.994522,60.379539,423.531494
1754,-203.442535,470.887299,426.128448,-241.363770,386.513245,509.851349,-238.145752,144.778641,503.366333,-183.886185,60.390530,423.507385
1755,-203.346298,470.871765,425.940704,-240.931213,386.573517,509.812531,-237.828949,144.813522,503.451263,-183.728195,60.472290,423.451202
1756,-203.245255,470.848175,425.782532,-240.498581,386.648743,509.762634,-237.494217,144.785355,503.557556,-183.527939,60.566666,423.283264
1757,-203.198959,470.879486,425.662384,-240.155289,386.640717,509.703857,-237.183472,144.797531,503.619965,-183.393631,60.677250,423.117340
1758,-203.140640,470.903046,425.514679,-239.830658,386.624847,509.548492,-236.724640,144.791306,503.594299,-183.346512,60.760578,423.023346
1759,-203.046539,471.001373,425.369293,-239.464203,386.618256,509.448456,-236.262573,144.795349,503.588837,-183.200363,60.953102,422.868286
1760,-202.877548,471.029633,425.289001,-239.056213,386.593903,509.304352,-235.846588,144.806473,503.656311,-182.987808,61.134552,422.794342
1761,-202.756607,471.112152,425.134491,-238.779953,386.627594,509.223541,-235.468246,144.890747,503.669952,-182.745483,61.377571,422.658875
1762,-202.647247,471.285919,425.028809,-238.422928,386.687561,509.190796,-235.092682,144.992096,503.696442,-182.460388,61.586136,422.520844
1763,-202.489456,471.380371,424.913055,-237.905777,386.806305,509.098633,-234.691681,145.208282,503.659882,-182.269104,61.694763,422.520203
1764,-202.334610,471.338745,424.733276,-237.503021,386.857727,509.105591,-234.311279,145.376236,503.724396,-181.948364,61.868252,422.378479
1765,-202.230576,471.413605,424.629242,-237.199005,386.911560,509.088470,-233.803818,145.466293,503.695496,-181.680878,62.191898,422.148651
1766,-202.164429,471.485596,424.572968,-236.976700,386.942566,509.028442,-233.308441,145.580414,503.680847,-181.459122,62.352619,422.247742
1767,-201.995132,471.507568,424.434387,-236.554153,387.019775,508.971344,-232.924789,145.696228,503.704987,-181.261948,62.573372,422.289124
1768,-201.813858,471.553955,424.238953,-236.073410,387.169708,508.910461,-232.460541,145.787659,503.755646,-181.080154,62.654957,422.397644
1769,-201.639587,471.611572,424.161652,-235.639526,387.353790,508.932739,-232.068832,145.956345,503.743164,-180.878998,62.719719,422.439667
1770,-201.487625,471.674652,424.046082,-235.231781,387.481567,508.937073,-231.743546,146.068924,503.798706,-180.565125,62.781300,422.521759
1771,-201.352753,471.763641,423.961853,-234.878983,387.508545,508.846832,-231.275620,146.184464,503.793457,-180.233902,62.858421,422.557098
1772,-201.201965,471.847748,423.815582,-234.569672,387.565155,508.706085,-230.718323,146.266937,503.767792,-179.914230,63.053631,422.452728
1773,-200.992691,471.914490,423.604645,-234.174057,387.640289,508.525696,-230.229324,146.334610,503.721527,-179.678452,63.127514,422.387695
1774,-200.803345,471.955048,423.516235,-233.610016,387.819702,508.407257,-229.880310,146.354370,503.727753,-179.549820,63.001396,422.607269
1775,-200.650421,472.050140,423.489990,-232.992264,388.024445,508.391327,-229.522324,146.437607,503.830505,-179.233643,63.389908,422.322388
1776,-200.371796,472.097443,423.403992,-232.676208,388.094513,508.377716,-229.163910,146.487885,503.905334,-179.028046,63.229450,422.513367
