EX105
Date:,2025/01/17
Time:,12:13:37
Type:,ShareSpace
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
Field#,HIP_R_X,HIP_R_Y,HIP_R_Z,ILIAC_R_X,ILIAC_R_Y,ILIAC_R_Z,ILIAC_L_X,ILIAC_L_Y,ILIAC_L_Z,HIP_L_X,HIP_L_Y,HIP_L_Z
6786,-156.311600,482.179230,414.878754,-133.274323,407.265320,508.953369,-136.257355,159.669388,503.854919,-135.893661,86.447647,412.595062
6787,-156.491058,482.195496,414.845978,-133.633987,407.229675,508.976349,-136.541107,159.661987,503.915863,-136.094070,86.352715,412.594635
6788,-156.756149,482.223175,414.907043,-133.981155,407.224335,508.992096,-136.811478,159.671646,503.955627,-136.288818,86.275322,412.663330
6789,-156.885498,482.256409,414.888763,-134.374481,407.190155,508.958344,-137.093689,159.623474,503.988403,-136.388412,86.310822,412.540619
6790,-157.145401,482.392029,414.926880,-134.687897,407.206940,508.987549,-137.422058,159.580444,504.091217,-136.546829,86.321602,412.520721
6791,-157.317444,482.458527,414.977539,-134.937119,407.121582,509.018188,-137.869186,159.541672,504.150574,-136.739517,86.274498,412.450897
6792,-157.430145,482.489899,414.912781,-135.222473,407.092804,509.053528,-138.205139,159.492142,504.138245,-136.869217,86.259102,412.387146
6793,-157.536819,482.517975,414.943970,-135.544586,407.037140,509.120361,-138.565430,159.424622,504.042816,-137.073883,86.154709,412.330902
6794,-157.613129,482.551208,414.883270,-135.935242,406.885986,509.166565,-139.014130,159.312561,503.977325,-137.147339,86.055901,412.192566
6795,-157.801727,482.562592,414.846863,-136.351654,406.811401,509.174683,-139.412842,159.205292,503.908020,-137.286163,85.879967,412.176605
6796,-157.927429,482.592743,414.737518,-136.807785,406.707733,509.193146,-139.756088,159.114532,503.852783,-137.349365,85.704796,412.122284
6797,-158.088257,482.665100,414.656494,-137.269623,406.627960,509.164734,-140.269745,159.080505,503.905304,-137.460770,85.591843,412.002106
6798,-158.281143,482.668182,414.582611,-137.666870,406.592255,509.095306,-140.869431,159.046005,503.978851,-137.923965,85.261803,412.159241
6799,-158.593765,482.742126,414.593964,-138.097565,406.590668,509.033569,-141.362000,159.059784,503.968689,-138.284668,85.135895,412.202087
6800,-158.862701,482.754089,414.572510,-138.597275,406.528870,509.077240,-141.825134,159.035843,503.992798,-138.566345,85.091194,412.090668
6801,-159.123947,482.738190,414.536224,-139.019791,406.399902,509.076660,-142.198685,159.081207,504.049561,-138.847214,85.069527,411.879456
6802,-159.236908,482.729340,414.495209,-139.431320,406.293823,509.088440,-142.610779,159.123428,504.147400,-139.260544,85.006104,411.739166
6803,-159.417145,482.723663,414.379272,-139.920502,406.243530,509.131165,-143.254379,159.103302,504.221863,-139.515640,85.011398,411.590210
6804,-159.749268,482.741943,414.391052,-140.438904,406.301483,509.163788,-143.899002,159.100967,504.195740,-139.685516,84.983475,411.442444
6805,-160.048843,482.737244,414.393311,-140.783661,406.277344,509.192078,-144.368408,159.070633,504.215912,-139.782974,84.844666,411.387909
6806,-160.347977,482.730988,414.467743,-141.241776,406.198242,509.367035,-144.691864,159.043411,504.219086,-139.955734,84.759285,411.337158
6807,-160.586746,482.794769,414.407135,-141.747131,406.129120,509.502136,-145.035294,159.016571,504.208069,-140.295151,84.514565,411.407684
6808,-160.859528,482.889008,414.444916,-142.308746,406.058167,509.509155,-145.559586,158.982971,504.250458,-140.589661,84.359444,411.463745
6809,-160.552322,482.329254,413.765778,-142.803314,406.064819,509.534119,-146.276154,158.963745,504.419342,-140.722305,84.282043,411.507141
6810,-161.168350,482.976929,414.287201,-143.278656,406.086517,509.659485,-146.788406,158.959869,504.524200,-140.990829,84.130348,411.652405
6811,-161.443665,483.054962,414.332642,-143.785934,406.081360,509.685028,-147.171005,158.929810,504.542816,-141.430847,83.973541,411.867310
6812,-161.652390,483.123962,414.277893,-144.282104,406.003235,509.638153,-147.635925,158.935562,504.476013,-141.749298,83.811943,411.848297
6813,-161.865967,483.101776,414.292267,-144.799728,405.857025,509.646667,-148.152969,158.825394,504.348602,-142.109802,83.737923,411.781036
6814,-162.259323,483.112579,414.388733,-145.212036,405.723602,509.716614,-148.671356,158.701797,504.419495,-142.420746,83.679382,411.628754
6815,-162.536804,483.113159,414.377838,-145.610931,405.714722,509.740997,-149.351563,158.564438,504.572021,-142.818848,83.603287,411.621857
6816,-162.768890,483.176422,414.341614,-146.155411,405.648834,509.771759,-149.801056,158.480225,504.528687,-142.986450,83.578957,411.439606
6817,-162.966782,483.222260,414.279633,-146.691360,405.554749,509.846405,-150.102097,158.351303,504.528717,-143.098801,83.549461,411.238190
6818,-163.262527,483.254730,414.316650,-147.179413,405.401154,509.883423,-150.553757,158.226379,504.570831,-143.156967,83.462822,411.089447
6819,-163.569885,483.296722,414.367950,-147.578568,405.223602,509.947815,-150.870117,158.153778,504.572296,-143.210648,83.404205,410.968048
6820,-164.007721,483.536835,414.641022,-148.101181,405.172943,510.036530,-151.267349,158.082825,504.574829,-143.291107,83.229813,410.843536
6821,-164.280991,483.508392,414.541473,-148.659042,405.174133,510.133911,-151.811722,157.974304,504.615906,-143.407837,83.129219,410.765778
6822,-164.230286,483.285370,414.170776,-149.312149,405.083466,510.296783,-152.189087,157.924271,504.713928,-143.459457,83.018944,410.657471
6823,-164.321121,483.255463,414.087280,-149.848145,404.970673,510.447388,-152.438797,157.799347,504.770386,-143.612762,82.950829,410.712433
6824,-164.538528,483.139465,414.087219,-150.266022,404.798615,510.542877,-152.762070,157.578064,504.736847,-143.783875,82.860886,410.652618
6825,-164.821594,483.055695,414.211456,-150.665619,404.645782,510.533997,-153.051636,157.451797,504.722809,-143.940765,82.744667,410.621948
6826,-165.117371,482.959167,414.272491,-151.069458,404.635559,510.525604,-153.335297,157.291992,504.816132,-144.125336,82.598984,410.744781
6827,-165.399124,482.846405,414.351837,-151.573395,404.539490,510.745239,-153.648712,157.138062,504.883545,-144.228989,82.390152,410.903961
6828,-165.860931,482.746979,414.617279,-152.238495,404.406158,511.092834,-153.888062,156.955505,504.961243,-144.407639,82.137993,411.136200
6829,-166.214127,482.626953,414.832092,-152.772171,404.286041,511.292419,-154.235382,156.785065,505.050018,-144.564377,81.952164,411.284546
6830,-166.431717,482.587860,414.890320,-153.275696,404.239532,511.429810,-154.659637,156.690933,505.154297,-144.740799,81.798767,411.418457
6831,-166.577011,482.560150,414.934692,-153.572983,404.244904,511.401611,-155.109665,156.597778,505.276520,-144.871567,81.683243,411.514374
6832,-166.649979,482.489136,415.004547,-153.869232,404.176636,511.446228,-155.469086,156.446762,505.382141,-145.119186,81.494812,411.684784
6833,-166.713882,482.434021,415.033539,-154.220947,404.116394,511.591705,-155.787613,156.395645,505.452454,-145.301163,81.370346,411.726746
6834,-166.969818,482.452148,415.155365,-154.651199,404.072937,511.791595,-156.071121,156.356018,505.505219,-145.348724,81.303558,411.805847
6835,-167.125427,482.367798,415.241302,-154.988144,404.096771,511.918152,-156.294464,156.356873,505.544220,-145.492981,81.198013,411.911407
6836,-167.337128,482.314606,415.399139,-155.377670,404.072083,512.027283,-156.515930,156.402817,505.750916,-145.568481,81.199707,411.896912
6837,-167.590652,482.258087,415.584564,-155.735733,404.034851,512.161499,-156.763153,156.380249,505.922363,-145.667740,81.159950,411.925842
6838,-167.672012,482.207306,415.670319,-156.030716,404.025421,512.304993,-157.025696,156.396103,506.093933,-145.844971,81.112793,412.022552
6839,-167.804764,482.145477,415.701569,-156.224762,403.970398,512.337036,-157.381165,156.450256,506.276062,-145.929703,81.051071,412.087555
6840,-168.075439,482.045044,415.850922,-156.473892,403.962219,512.450867,-157.758698,156.478470,506.455627,-145.734940,81.429070,411.682709
6841,-168.054306,482.061066,415.542786,-156.816101,403.918335,512.677002,-158.092422,156.464798,506.588165,-145.757660,81.459610,411.640625
6842,-168.534195,481.950928,416.024292,-157.193253,403.825867,512.854309,-158.341858,156.425049,506.642120,-145.858673,81.408813,411.741302
6843,-168.805405,481.927795,416.181335,-157.509689,403.804413,512.976563,-158.593506,156.431046,506.667664,-145.918198,81.347145,411.760193
6844,-168.617035,482.021515,415.711548,-157.909363,403.830048,513.125488,-158.859192,156.411377,506.751709,-145.996384,81.318703,411.811218
6845,-168.654892,481.947052,415.736572,-158.314194,403.811035,513.305542,-159.131271,156.477600,506.886871,-146.079315,81.287682,411.869141
6846,-168.941238,481.920654,416.115143,-158.498947,403.789642,513.381226,-159.331680,156.497482,506.947388,-146.162201,81.256020,411.926941
6847,-168.944656,481.927643,416.012848,-158.696243,403.836670,513.448242,-159.593506,156.499863,507.070679,-146.260803,81.243431,412.012970
6848,-168.946548,481.915375,415.985107,-158.886139,403.799591,513.527588,-159.904449,156.479874,507.163483,-146.319595,81.280273,412.018463
6849,-169.290344,481.887573,416.417542,-159.120804,403.812225,513.589478,-160.285385,156.513794,507.236786,-146.405289,81.283173,412.057495
6850,-169.568787,481.818451,416.704712,-159.497192,403.795441,513.782715,-160.679031,156.492599,507.273285,-146.510056,81.167755,412.128845
6851,-169.733002,481.857239,416.791016,-159.870255,403.795563,513.919983,-161.060013,156.380386,507.269592,-146.543182,81.140266,412.156372
6852,-169.822540,481.832397,416.842651,-160.325500,403.784424,514.074768,-161.386047,156.387238,507.285675,-146.615677,81.106483,412.151184
6853,-169.840912,481.891052,416.631897,-160.854156,403.828827,514.207153,-161.675613,156.303452,507.342010,-146.624786,81.131348,412.122162
6854,-170.105621,481.922821,416.769501,-161.153137,403.827667,514.319885,-161.987640,156.330444,507.471069,-146.678925,81.154015,412.113159
6855,-170.201065,481.955688,416.786377,-161.328400,403.851471,514.403503,-162.238129,156.323654,507.593781,-146.780807,81.157913,412.237701
6856,-170.352066,481.992737,416.682068,-161.504471,403.974548,514.438293,-162.567642,156.379028,507.656250,-146.836731,81.297852,412.231842
6857,-170.569305,482.074768,416.629974,-161.835770,404.026184,514.567078,-163.020508,156.442993,507.775116,-146.952255,81.414612,412.208954
6858,-170.815964,482.096191,416.553619,-162.247437,404.050690,514.778870,-163.462677,156.492950,507.808960,-147.131409,81.479668,412.305023
6859,-171.098343,482.181122,416.602448,-162.689163,404.022858,514.893127,-163.884796,156.507492,507.851654,-147.446320,81.446335,412.479309
6860,-171.243637,482.215546,416.575104,-163.283157,403.914398,515.020996,-164.230621,156.454086,507.931335,-147.720810,81.379662,412.729889
6861,-171.519882,482.190521,416.740295,-163.765686,403.883118,515.192139,-164.536301,156.466202,508.050140,-148.050629,81.253891,412.959442
6862,-171.684265,482.321625,416.751831,-163.962128,403.883820,515.156006,-164.805695,156.477341,508.153717,-148.229858,81.285042,413.042664
6863,-171.794891,482.393982,416.689240,-164.135300,403.867950,515.068481,-165.233170,156.509995,508.232635,-148.467056,81.218018,413.268799
6864,-171.931335,482.449615,416.637665,-164.526459,403.872894,515.160583,-165.792847,156.582535,508.252563,-148.636154,81.221588,413.363617
6865,-172.492599,482.676910,417.127838,-164.963730,403.841156,515.356995,-166.267639,156.626526,508.281158,-148.717316,81.281555,413.334534
6866,-172.164383,482.656525,416.794525,-165.411423,403.751465,515.563965,-166.725815,156.630630,508.266876,-148.770599,81.415520,413.239685
6867,-172.755463,482.840057,417.194885,-165.849503,403.718842,515.655701,-166.981750,156.676559,508.188385,-148.853058,81.585815,413.149963
6868,-172.431931,482.687622,416.747162,-166.414734,403.695221,515.871338,-167.306000,156.782913,508.197784,-148.927719,81.658348,413.072968
6869,-172.899307,483.092224,416.690308,-166.645477,403.675201,515.883911,-167.692749,156.842987,508.309326,-149.089539,81.693474,413.076508
6870,-173.135574,483.175629,416.792084,-166.860062,403.709137,515.842285,-168.243744,156.907089,508.431854,-149.271637,81.674469,413.097290
6871,-173.031433,482.374725,416.211914,-167.174179,403.799561,515.796265,-168.805649,156.911285,508.601379,-149.526917,81.681313,413.130890
6872,-173.118576,482.321106,416.201874,-167.606705,403.891510,515.905518,-169.180939,156.949081,508.652771,-149.960678,81.611328,413.347107
6873,-173.233643,482.315308,416.241089,-168.035172,403.922699,516.070496,-169.473541,156.955627,508.736328,-150.312164,81.575615,413.546112
6874,-173.315414,482.301147,416.308899,-168.431091,403.908295,516.235901,-169.708862,156.968231,508.775269,-150.571091,81.525696,413.747040
6875,-173.431381,482.257050,416.304779,-168.857803,403.948486,516.424194,-170.001633,156.978973,508.882477,-150.822845,81.482635,413.909882
6876,-173.308807,482.459076,416.736053,-169.442764,403.963837,516.612610,-170.351990,157.019211,508.965759,-151.006241,81.437683,414.055725
6877,-173.410828,482.449768,416.777100,-169.714310,403.922668,516.622314,-170.918137,157.002716,509.075806,-151.154388,81.477844,414.063538
6878,-173.501160,482.432617,416.811798,-169.862076,403.934326,516.524109,-171.467651,156.931503,509.102417,-151.323196,81.464714,414.230286
6879,-173.559311,482.415466,416.847260,-170.112259,403.905212,516.600342,-171.870621,156.881149,509.126190,-151.504807,81.422394,414.346069
6880,-173.390503,482.370361,416.666351,-170.538986,403.904602,516.772034,-172.220169,156.836731,509.114075,-151.581177,81.496956,414.386566
6881,-173.395844,482.428894,416.667603,-170.966797,403.898224,517.006165,-172.463440,156.830872,509.078003,-151.687378,81.504417,414.479187
6882,-173.679428,482.484009,416.985168,-171.362610,403.863739,517.114441,-172.831284,156.824310,509.163452,-151.710327,81.537491,414.522614
6883,-173.818390,482.509247,417.054993,-171.889923,403.823608,517.297546,-173.445007,156.845566,509.281158,-151.802795,81.547806,414.641479
6884,-173.906006,482.561127,417.162964,-172.513870,403.828033,517.488403,-174.200180,156.827728,509.381042,-151.884384,81.571663,414.630707
6885,-174.057755,482.617218,417.291046,-173.063629,403.709564,517.945618,-174.725586,156.838943,509.426147,-152.059235,81.562904,414.698517
6886,-174.160706,482.686279,417.342010,-173.278732,403.680908,517.987427,-175.139191,156.904190,509.418274,-152.472748,81.509491,414.964691
6887,-174.279221,482.758392,417.454529,-173.605133,403.674316,518.166382,-175.428329,156.945297,509.366547,-152.885635,81.448799,415.255768
6888,-174.418472,482.789124,417.538757,-174.079834,403.684967,518.370544,-175.945694,156.944458,509.402405,-153.168503,81.350143,415.365875
6889,-174.624191,482.868500,417.627716,-174.597580,403.579193,518.517822,-176.758545,156.964600,509.521454,-153.337799,81.352104,415.387604
6890,-174.779465,482.902069,417.691040,-175.374954,403.581238,518.730042,-177.446594,156.982285,509.598389,-153.643631,81.306580,415.388367
6891,-174.944092,482.992920,417.737854,-175.814453,403.591339,518.855896,-177.825089,156.966827,509.678192,-153.920898,81.207703,415.529572
6892,-175.104034,482.982056,417.787567,-176.038635,403.587036,518.859070,-178.163513,156.883438,509.672821,-154.187836,81.100662,415.684174
6893,-175.341095,483.005676,417.934998,-176.512756,403.660156,518.905762,-178.773926,156.753189,509.700928,-154.655487,80.690750,416.211273
6894,-175.951950,483.353973,417.991669,-177.088211,403.655426,519.074097,-179.515137,156.772278,509.804138,-154.847382,80.652977,416.285797
6895,-176.197906,483.356079,418.102905,-177.651337,403.532379,519.124512,-180.127548,156.797440,509.927948,-154.936447,80.639877,416.254242
6896,-176.148300,483.000824,418.244934,-178.287720,403.488098,519.306274,-180.596695,156.859680,510.000610,-154.804062,81.122597,415.763580
6897,-176.404114,483.025055,418.312531,-178.697220,403.517609,519.321533,-181.151596,156.894638,509.973572,-155.104370,81.106613,415.841370
6898,-176.563660,483.097931,418.362518,-179.025513,403.534576,519.188171,-181.768021,156.986572,509.953491,-156.056610,80.523849,416.576935
6899,-176.759018,483.104889,418.406067,-179.554367,403.540619,519.149414,-182.567566,156.915863,509.968903,-156.188919,80.662666,416.359344
6900,-176.915466,483.061951,418.418243,-180.074890,403.436371,519.357788,-183.176819,156.816559,509.852264,-156.759247,80.201355,416.751495
6901,-177.057495,483.053711,418.438721,-180.453613,403.368408,519.424622,-183.772186,156.756699,509.727417,-156.846008,80.393806,416.423553
6902,-177.284180,483.013184,418.451141,-181.339081,403.354919,519.596375,-184.181992,156.666153,509.615540,-157.083359,80.307640,416.420868
6903,-177.464966,483.026855,418.432404,-181.713135,403.387726,519.531738,-184.919296,156.617661,509.718201,-157.282425,80.237984,416.448303
6904,-177.582306,483.031158,418.386627,-181.924149,403.377228,519.442871,-185.603104,156.563599,509.766235,-157.422150,80.240929,416.446228
6905,-177.781677,483.061127,418.408142,-182.309769,403.342712,519.564636,-186.208862,156.534683,509.719788,-157.514114,80.284836,416.312103
6906,-177.969406,483.112915,418.489075,-182.867950,403.280365,519.812927,-186.616776,156.568634,509.635101,-157.768845,80.283470,416.262939
6907,-178.153198,483.158112,418.538696,-183.552200,403.170227,519.960083,-187.128952,156.584244,509.674774,-158.082367,80.199890,416.282562
6908,-178.338669,483.210358,418.615601,-184.193192,403.195923,520.099365,-187.881561,156.516800,509.798523,-158.281387,80.149422,416.371918
6909,-178.590607,483.217773,418.654358,-184.451767,403.214050,520.095520,-188.479767,156.363815,509.829590,-158.637772,79.955040,416.621704
6910,-178.797516,483.228516,418.699677,-184.689346,403.150513,520.098145,-188.856979,156.337875,509.847748,-159.023926,79.773926,416.848602
6911,-178.978363,483.209686,418.790619,-185.228592,403.053040,520.137756,-189.176285,156.328842,509.844727,-159.310455,79.658310,416.980591
6912,-179.171936,483.182220,418.797516,-185.794235,402.980286,520.202881,-189.558685,156.326431,509.971527,-159.590897,79.580933,417.094482
6913,-179.393631,483.158325,418.798004,-186.343002,402.988037,520.321228,-190.169174,156.364578,510.078888,-159.768326,79.569695,417.110077
6914,-179.596161,483.176056,418.814667,-186.863754,403.000092,520.467712,-190.840515,156.351578,510.212006,-160.071564,79.399956,417.242584
6915,-179.761047,483.188446,418.847992,-187.282883,403.084229,520.621826,-191.309662,156.340897,510.232239,-160.354370,79.296333,417.358154
6916,-179.905899,483.187439,418.929474,-187.519745,403.020569,520.682434,-191.679413,156.323120,510.331268,-160.623337,79.208260,417.456299
6917,-180.107758,483.227844,419.013702,-187.848755,402.941101,520.686401,-191.947617,156.301590,510.252411,-160.738464,79.165550,417.431763
6918,-180.327377,483.248016,419.009186,-188.216461,402.878204,520.702393,-192.375092,156.248474,510.188385,-160.848465,79.144371,417.343231
6919,-180.427551,483.314240,419.061157,-188.596893,402.860046,520.723511,-192.957474,156.215851,510.246063,-160.899826,79.096039,417.359833
6920,-180.552612,483.329041,419.084381,-188.960236,402.875763,520.752380,-193.588165,156.229645,510.380615,-160.914978,79.116302,417.360291
6921,-180.733810,483.354797,419.180573,-189.448410,402.925781,520.853943,-193.996887,156.250946,510.464081,-161.000732,79.092133,417.344574
6922,-180.831802,483.404968,419.184845,-189.904648,403.036316,520.813110,-194.268524,156.299255,510.394226,-161.112366,79.077446,417.368500
6923,-180.999451,483.492645,419.262970,-190.233887,403.088837,520.809265,-194.590729,156.321945,510.364502,-161.355331,78.649490,417.196747
6924,-181.115601,483.555695,419.292236,-190.492249,402.999847,520.799988,-194.955490,156.354218,510.320618,-161.524567,78.595909,417.211884
6925,-181.300385,483.652435,419.418823,-190.767456,402.888123,520.868286,-195.259796,156.317307,510.190887,-161.724136,78.584877,417.277924
6926,-181.507523,483.774994,419.499969,-191.113220,402.812134,520.872131,-195.607361,156.308548,510.082825,-161.822021,78.521172,417.263153
6927,-181.733734,484.010468,419.670380,-191.613464,402.818665,520.943909,-196.031250,156.295944,510.001587,-161.910904,78.499275,417.295258
6928,-181.842972,484.055450,419.728210,-192.031738,402.862885,520.958313,-196.379486,156.186050,509.979858,-162.079926,78.436188,417.458466
6929,-181.979019,484.090210,419.800110,-192.449509,402.931458,521.093750,-196.614120,156.069550,509.980316,-162.250626,78.426338,417.556305
6930,-182.134933,484.151062,419.833710,-192.733170,402.948669,521.086060,-196.939606,155.952057,509.933411,-162.409348,78.350327,417.473572
6931,-182.648071,484.481049,419.878906,-193.053253,402.953003,521.126892,-197.262955,155.841507,509.903076,-162.777939,78.191452,417.727142
6932,-182.362213,484.014557,419.698059,-193.410431,402.950928,521.194031,-197.553925,155.740433,509.923431,-163.016525,78.080040,417.822693
6933,-182.915405,484.566101,419.883759,-193.685440,402.876312,521.232178,-197.762329,155.698273,509.873962,-163.353210,77.868851,418.021851
6934,-182.701965,484.047394,419.773254,-194.060394,402.790405,521.236938,-197.950836,155.678665,509.895569,-163.580948,77.645866,418.176514
6935,-182.798340,484.057617,419.682922,-194.353287,402.671631,521.134827,-198.331665,155.691147,509.950256,-163.732330,77.603470,418.187378
6936,-182.852005,484.058533,419.670410,-194.626602,402.642303,521.000000,-198.684891,155.722992,509.962494,-163.850891,77.426529,418.181458
6937,-182.961151,484.092072,419.746674,-195.054489,402.603363,520.984131,-199.055740,155.696686,510.052765,-163.955368,77.396751,418.184021
6938,-183.038330,484.083923,419.748718,-195.488068,402.585175,520.925476,-199.498383,155.626328,510.110840,-164.082840,77.145576,418.248230
6939,-183.163681,484.096741,419.768402,-195.862457,402.584473,520.845764,-199.896835,155.580032,510.099152,-164.052017,77.305298,418.128540
6940,-183.265854,484.113190,419.808472,-196.212677,402.509857,520.846985,-200.176651,155.569794,510.063599,-164.124222,77.315475,418.044739
6941,-183.295166,484.083862,419.841949,-196.664200,402.400391,520.939636,-200.453674,155.602859,510.065796,-164.128098,77.281876,418.116608
6942,-183.386185,484.094910,419.874725,-196.953247,402.300354,520.997681,-200.717911,155.532227,510.064636,-164.204346,77.307495,418.000427
6943,-183.525574,484.064728,419.917877,-197.294189,402.266266,520.911133,-201.055695,155.500916,510.046844,-164.250305,77.365425,417.914673
6944,-183.594635,484.073792,419.945099,-197.550690,402.248596,520.889038,-201.585876,155.419952,510.012512,-164.406631,77.316788,417.888794
6945,-183.690460,484.079590,419.949188,-197.849213,402.300232,520.878174,-202.000656,155.371307,510.023529,-164.571396,77.315163,417.937897
6946,-183.857635,484.079742,419.976471,-198.285141,402.373840,520.965881,-202.334457,155.323425,510.018616,-164.771637,77.222130,417.995972
6947,-183.975845,484.108551,419.975861,-198.706223,402.315857,521.046387,-202.573822,155.211792,510.032257,-164.930542,77.107346,418.016663
6948,-184.128937,484.145111,420.004822,-199.067535,402.217773,521.013306,-202.748764,155.189255,510.017517,-165.173141,76.920448,418.168365
6949,-184.235153,484.214844,419.978363,-199.566681,402.057922,521.000488,-203.014236,155.183838,509.924438,-165.229050,76.906067,418.036163
6950,-184.299728,484.294586,419.960571,-199.985489,401.908539,520.977966,-203.296799,155.158737,509.786560,-165.603439,76.665604,418.306946
6951,-184.401382,484.331757,419.945068,-200.194290,401.842346,520.987183,-203.614426,155.157547,509.649902,-165.865067,76.498535,418.386902
6952,-184.530609,484.398010,419.952728,-200.405746,401.817780,520.933533,-203.981354,155.165894,509.594269,-166.083557,76.424004,418.385468
6953,-184.697357,484.563202,419.971588,-200.751938,401.875519,520.792847,-204.378555,155.191269,509.433655,-166.219009,76.480797,418.379150
6954,-184.787109,484.618225,419.991882,-201.221222,401.996063,520.730286,-204.767761,155.182190,509.415344,-166.375641,76.391724,418.408966
6955,-184.932846,484.716614,420.013885,-201.705551,402.079620,520.730469,-205.092422,155.156372,509.341003,-166.454361,76.439301,418.441498
6956,-185.013489,484.804840,420.065094,-202.207108,402.029572,520.757385,-205.409317,155.176575,509.253967,-166.530334,76.430527,418.478729
6957,-185.111313,484.851074,420.058472,-202.457718,401.968384,520.662292,-205.805893,155.163956,509.146179,-166.604996,76.464951,418.511475
6958,-185.241959,484.889191,420.113800,-202.740875,401.934662,520.470947,-206.110153,155.189972,509.106140,-166.723740,76.445992,418.513000
6959,-185.350006,484.931091,420.137299,-203.147079,401.948120,520.338501,-206.455811,155.225388,509.000793,-166.817230,76.375404,418.588409
6960,-185.472626,484.950104,420.105408,-203.499832,401.961456,520.224670,-206.889114,155.244858,509.030640,-166.831223,76.418297,418.617584
6961,-185.628601,485.006531,420.116516,-203.992172,401.970337,520.232910,-207.330399,155.254700,508.997650,-166.901413,76.439148,418.598694
6962,-185.800674,485.049377,420.105713,-204.599319,401.871552,520.255981,-207.773376,155.272354,508.848877,-167.027634,76.410210,418.625793
6963,-186.011032,485.091370,420.052887,-205.289734,401.748230,520.283997,-208.207993,155.302933,508.681702,-167.224884,76.445961,418.679657
6964,-186.159088,485.151062,420.087067,-205.648483,401.760956,520.251038,-208.582977,155.332550,508.576660,-167.483536,76.298561,418.837921
6965,-186.340454,485.144073,420.068146,-205.867035,401.732910,520.174683,-208.894409,155.398026,508.475372,-167.776596,76.200714,418.979370
6966,-186.474838,485.184601,420.049194,-206.147202,401.747864,520.013000,-209.274521,155.437012,508.383087,-168.056671,76.072227,419.153717
6967,-186.729568,485.271942,420.192505,-206.725677,401.848175,519.928223,-209.812668,155.382721,508.421051,-168.366409,75.933090,419.285889
6968,-186.858414,485.295380,420.167480,-207.396362,401.876678,519.914978,-210.316391,155.299698,508.441406,-168.553085,75.827370,419.350983
6969,-187.066177,485.353516,420.221405,-207.845764,401.833099,519.916809,-210.610260,155.262634,508.390320,-168.786407,75.716537,419.418854
6970,-187.183517,485.418915,420.223785,-208.411194,401.854462,519.835205,-210.927902,155.271927,508.330872,-168.967941,75.638016,419.433563
6971,-187.395889,485.481537,420.259308,-208.893585,401.896515,519.669800,-211.351700,155.258041,508.165527,-169.133347,75.587952,419.391235
6972,-187.557861,485.535095,420.301727,-209.069809,401.908508,519.536194,-211.756622,155.168213,507.934845,-169.241028,75.572632,419.405304
6973,-187.745621,485.579865,420.266632,-209.353806,401.800751,519.461792,-212.136826,155.200821,507.758636,-169.313477,75.604431,419.404144
6974,-187.941498,485.593903,420.277618,-209.989151,401.728851,519.533142,-212.597946,155.230911,507.598236,-169.479568,75.430504,419.391388
6975,-187.716690,485.526245,419.737213,-210.595169,401.576935,519.482788,-212.994171,155.279373,507.506622,-169.734467,75.015755,419.714661
6976,-187.812637,485.608490,419.727112,-211.089050,401.488403,519.384338,-213.299744,155.279816,507.405914,-169.716995,75.198799,419.405334
6977,-187.996002,485.635803,419.751404,-211.338257,401.422302,519.209656,-213.616425,155.245178,507.308533,-169.868500,75.117287,419.412750
6978,-188.187805,485.650635,419.746735,-211.557632,401.416779,518.975464,-213.995605,155.146774,507.282318,-169.968842,75.044388,419.347076
6979,-188.322449,485.657440,419.767548,-211.924347,401.428802,518.828491,-214.300110,155.110687,507.102112,-170.157303,74.672302,419.604187
6980,-188.470016,485.681732,419.862854,-212.259781,401.439178,518.751465,-214.549683,155.103165,507.081818,-170.279434,74.622429,419.644257
6981,-188.645081,485.678528,419.981903,-212.797012,401.313507,518.805603,-214.911530,155.065781,507.017853,-170.352600,74.532974,419.709625
6982,-188.771988,485.737213,420.054352,-213.271896,401.201111,518.914429,-215.328934,155.051773,506.922760,-170.337006,74.772797,419.403625
6983,-188.894836,485.699097,420.073486,-213.712738,401.122498,518.987122,-215.762405,155.013077,506.848297,-170.539551,74.449959,419.723755
6984,-189.052216,485.676514,420.152466,-214.070953,401.072174,518.988403,-216.050919,155.001785,506.747101,-170.569763,74.593468,419.544952
6985,-189.191925,485.673096,420.231384,-214.294876,401.073425,518.875977,-216.263275,154.953537,506.698822,-170.853546,74.266457,419.910156
6986,-189.400986,485.622925,420.259674,-214.501770,401.049286,518.733582,-216.408539,154.927673,506.633087,-170.871643,74.470749,419.727295
6987,-189.520081,485.640320,420.285187,-214.698776,401.005981,518.629211,-216.572678,154.955887,506.532318,-170.951233,74.470322,419.702850
6988,-189.516876,485.559204,420.178314,-214.836212,400.968109,518.535461,-216.793762,154.907730,506.444489,-171.005051,74.419945,419.755127
6989,-189.636398,485.564087,420.254608,-215.112686,400.931366,518.520508,-217.063293,154.842545,506.360077,-171.101074,74.364235,419.726898
6990,-189.879471,485.584473,420.395721,-215.518784,400.900024,518.537476,-217.292831,154.821564,506.224426,-171.140884,74.355042,419.704742
6991,-190.020676,485.487946,420.335876,-215.947906,400.867004,518.635803,-217.536911,154.830963,506.123993,-171.164597,74.378326,419.699554
