Objects
100
,,Global Angle belly:belly,,,,,,Global Angle left_chest:left_chest,,,,,,Global Angle right_chest:right_chest,,,,,,Global Angle right_hand:right_hand,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
79,0,-0.107694,-0.022876,-0.067531,-15.213092,-921.176208,1145.611938,0.216559,-0.112004,-0.182039,-134.035767,-957.453613,1354.326904,-0.070632,0.128953,0.099333,84.710686,-969.135681,1364.180542,0.737012,-0.605395,1.823454,217.172623,-748.595764,1511.001465
80,0,-0.108327,-0.022894,-0.069641,-15.091269,-921.132690,1145.486572,0.213145,-0.111867,-0.185072,-133.552078,-956.758789,1354.427002,-0.012881,0.152331,0.022719,84.083145,-969.998596,1362.950073,0.755183,-0.624643,1.817089,217.942581,-759.135132,1509.393433
81,0,-0.109877,-0.022650,-0.072401,-15.022459,-921.061646,1145.369385,0.216241,-0.107333,-0.192044,-133.112625,-956.120117,1354.500732,0.046173,0.152416,-0.013411,84.027397,-971.395752,1361.910645,0.770443,-0.642283,1.814345,218.635910,-769.530823,1507.620850
82,0,-0.111459,-0.021798,-0.077462,-14.992231,-920.959351,1145.263184,0.213203,-0.107092,-0.199859,-132.619537,-955.373596,1354.565674,-0.003737,0.142319,0.013112,85.141129,-970.460083,1361.898682,0.786774,-0.659949,1.805865,219.309967,-779.772827,1505.774048
83,0,-0.113503,-0.022440,-0.078894,-14.987515,-920.880920,1145.148315,0.209661,-0.105826,-0.205749,-132.180145,-954.669739,1354.661499,-0.089652,0.138880,0.065655,86.405540,-969.506775,1362.387329,0.807133,-0.679348,1.787728,219.820038,-789.703735,1503.794922
84,0,-0.114404,-0.021676,-0.081758,-15.010377,-920.787598,1145.051758,0.209332,-0.101828,-0.207349,-131.759903,-954.064331,1354.782104,-0.104323,0.164726,0.059908,86.688446,-969.083252,1362.272705,0.801864,-0.692059,1.806061,220.549179,-799.538879,1501.731567
85,0,-0.114958,-0.021910,-0.082445,-15.063025,-920.720703,1144.960449,0.207260,-0.099169,-0.210183,-131.407776,-953.419983,1354.981201,-0.106913,0.169653,0.060443,87.014633,-969.268066,1361.848999,0.828092,-0.714698,1.782619,221.049973,-808.876160,1499.433960
86,0,-0.115204,-0.021376,-0.085047,-15.135962,-920.697327,1144.859985,0.206943,-0.097861,-0.212691,-131.023758,-952.834229,1355.134399,-0.109956,0.172217,0.073892,87.493431,-969.400452,1361.293091,0.842364,-0.724737,1.779600,221.501587,-817.911865,1496.985107
87,0,-0.115177,-0.021200,-0.086054,-15.232100,-920.692261,1144.756592,0.204828,-0.096252,-0.216535,-130.573853,-952.303162,1355.266113,-0.087694,0.177727,0.040452,87.489571,-969.627014,1360.492798,0.864917,-0.746603,1.756497,221.820496,-826.640381,1494.424194
88,0,-0.116089,-0.021805,-0.085822,-15.352542,-920.706848,1144.666382,0.205435,-0.094512,-0.219510,-130.110657,-951.726440,1355.409302,0.017947,0.198005,-0.068319,86.514671,-970.694214,1358.405762,0.870490,-0.756911,1.759928,222.500702,-835.259033,1491.914307
89,0,-0.115665,-0.021374,-0.087153,-15.507240,-920.735352,1144.578491,0.203611,-0.092568,-0.221531,-129.691360,-951.146362,1355.557617,-0.121256,0.183578,0.044546,88.434830,-968.805176,1359.308105,0.888016,-0.764077,1.749183,222.832077,-843.246826,1489.007202
90,0,-0.114919,-0.021001,-0.087827,-15.662698,-920.771912,1144.516968,0.199798,-0.088967,-0.225369,-129.281998,-950.632935,1355.614624,-0.149908,0.196098,0.086602,89.237656,-968.591064,1358.950317,0.903432,-0.791169,1.730582,223.047943,-850.882446,1485.740234
